model = RandomForestRegressor(n_estimators=q, criterion = mse )
8 4 2 0.404109726263
8 4 3 0.361600081423
8 4 4 0.402290235226
8 4 5 0.368623404528
8 4 6 0.370022446119
8 4 7 0.385052386706
8 4 8 0.370105877274
8 4 9 0.390089184186
8 5 1 0.352121334161
8 5 2 0.372832821244
8 5 3 0.352464709462
8 5 4 0.347412493269
8 5 5 0.346295872893
8 5 6 0.351976810104
8 5 7 0.349076111819
8 5 8 0.342834444774
8 5 9 0.339058265369
8 6 1 0.341127108806
8 6 2 0.336723177135
8 6 3 0.332275795189
8 6 4 0.326173414441
8 6 5 0.326502575023
8 6 6 0.330912523584
8 6 7 0.326121464159
8 6 8 0.325063785543
8 6 9 0.325352706086
8 7 1 0.34071422641
8 7 2 0.344408683337
8 7 3 0.330610955935
8 7 4 0.328239970766
8 7 5 0.326956906506
8 7 6 0.325400534813
8 7 7 0.330732763391
8 7 8 0.324549071623
8 7 9 0.322675086573
8 8 1 0.349527722618
8 8 2 0.339064064126
8 8 3 0.333537332696
8 8 4 0.350076438645
8 8 5 0.344387987908
8 8 6 0.323143139597
8 8 7 0.324704672181
8 8 8 0.321903279338
8 8 9 0.322064648882
8 9 1 0.339379101679
8 9 2 0.328718317441
8 9 3 0.32644217282
8 9 4 0.326725042647
8 9 5 0.328953518093
8 9 6 0.328213351783
8 9 7 0.317992597667
8 9 8 0.331699026612
8 9 9 0.320865139447
9 1 1 0.45695778526
9 1 2 0.511382247563
9 1 3 0.531220524335
9 1 4 0.501039574484
9 1 5 0.497406083383
9 1 6 0.520141488642
9 1 7 0.519278400117
9 1 8 0.545295712537
9 1 9 0.511148591896
9 2 1 0.400348978992
9 2 2 0.452242446116
9 2 3 0.431755921044
9 2 4 0.405695644513
9 2 5 0.409776792441
9 2 6 0.422668029611
9 2 7 0.468668572795
9 2 8 0.424756660535
9 2 9 0.453148879288
9 3 1 0.378741229877
9 3 2 0.387025924363
9 3 3 0.401944811146
9 3 4 0.386865804452
9 3 5 0.396313602496
9 3 6 0.377074846362
9 3 7 0.398959295084
9 3 8 0.403854253107
9 3 9 0.392903273972
9 4 1 0.363081921793
9 4 2 0.393160169837
9 4 3 0.375875907006
9 4 4 0.386676555355
9 4 5 0.397066507584
9 4 6 0.387701442267
9 4 7 0.360746334442
9 4 8 0.361670555808
9 4 9 0.392071122834
9 5 1 0.364943938825
9 5 2 0.341338758719
9 5 3 0.337534737075
9 5 4 0.366105652872
9 5 5 0.353535874338
9 5 6 0.352609645897
9 5 7 0.345576936408
9 5 8 0.346299831956
9 5 9 0.355547991163
9 6 1 0.351009704909
9 6 2 0.338748562272
9 6 3 0.32887162972
9 6 4 0.32879988468
9 6 5 0.326405507546
9 6 6 0.325354974726
9 6 7 0.327740687973
9 6 8 0.330792970002
9 6 9 0.323564488863
9 7 1 0.343189650443
9 7 2 0.329626841454
9 7 3 0.325625544454
9 7 4 0.324469315257
9 7 5 0.323792274319
9 7 6 0.326218837726
9 7 7 0.326402969501
9 7 8 0.324848354562
9 7 9 0.319385206232
9 8 1 0.352015491856
9 8 2 0.354884970069
9 8 3 0.347179270662
9 8 4 0.328416248682
9 8 5 0.330986096328
9 8 6 0.31973049099
9 8 7 0.322973730613
9 8 8 0.337077119636
9 8 9 0.319981202439
9 9 1 0.350708882703
9 9 2 0.321686716883
9 9 3 0.326633788569
9 9 4 0.33184546172
9 9 5 0.324241258803
9 9 6 0.317292993648
9 9 7 0.326311994358
9 9 8 0.315980963437
9 9 9 0.316290951918
10 1 1 0.448889460835
10 1 2 0.472362364269
10 1 3 0.542116821466
10 1 4 0.501578490015
10 1 5 0.469053853356
10 1 6 0.489817149726
10 1 7 0.510468977046
10 1 8 0.501553229748
10 1 9 0.540278943575
10 2 1 0.392561510346
10 2 2 0.459006574172
10 2 3 0.469962470752
10 2 4 0.453605868962
10 2 5 0.430884906322
10 2 6 0.45655286786
10 2 7 0.446021079394
10 2 8 0.454396781006
10 2 9 0.476536517985
10 3 1 0.385196914395
10 3 2 0.376321175001
10 3 3 0.43626529642
10 3 4 0.393976391606
10 3 5 0.382635848671
10 3 6 0.391765170684
10 3 7 0.381555224886
10 3 8 0.409804792667
10 3 9 0.427569510435
10 4 1 0.355692900951
10 4 2 0.392509161158
10 4 3 0.38680816621
10 4 4 0.381155837434
10 4 5 0.386154060885
10 4 6 0.382858262862
10 4 7 0.378935647761
10 4 8 0.375554200167
10 4 9 0.364032861933
10 5 1 0.388693995018
10 5 2 0.351904099674
10 5 3 0.354938464184
10 5 4 0.343144739114
10 5 5 0.343700235781
10 5 6 0.362834173837
10 5 7 0.335567690672
10 5 8 0.340585973353
10 5 9 0.339563857626
10 6 1 0.340736706356
10 6 2 0.332057399662
10 6 3 0.334791685543
10 6 4 0.337034003512
10 6 5 0.326272876453
10 6 6 0.324426949033
10 6 7 0.322240543865
10 6 8 0.327000125916
10 6 9 0.328133584536
10 7 1 0.347032979323
10 7 2 0.326511898432
10 7 3 0.328315758526
10 7 4 0.324444418292
10 7 5 0.319374059975
10 7 6 0.322561822793
10 7 7 0.323356555725
10 7 8 0.32030878323
10 7 9 0.321318144065
10 8 1 0.337149136839
10 8 2 0.347570350298
10 8 3 0.324142499749
10 8 4 0.328196557551
10 8 5 0.319066478407
10 8 6 0.326875187212
10 8 7 0.322754771201
10 8 8 0.324334506057
10 8 9 0.328840786714
10 9 1 0.334081894096
10 9 2 0.333986338962
10 9 3 0.321627646937
10 9 4 0.326964289824
10 9 5 0.320120990899
10 9 6 0.320558278465
10 9 7 0.313470790243
10 9 8 0.332343032407
10 9 9 0.315753276955
11 1 1 0.420427729262
11 1 2 0.450846608422
11 1 3 0.480665602572
11 1 4 0.487670265696
11 1 5 0.498519315457
11 1 6 0.558320554538
11 1 7 0.529978906046
11 1 8 0.549935634217
11 1 9 0.550788175044
11 2 1 0.447137443577
11 2 2 0.426077446027
11 2 3 0.450749960191
11 2 4 0.436180724445
11 2 5 0.447916155026
11 2 6 0.44117965416
11 2 7 0.434334849191
11 2 8 0.414830320997
11 2 9 0.424931376339
11 3 1 0.401918376905
11 3 2 0.379963010596
11 3 3 0.404496829616
11 3 4 0.417473383853
11 3 5 0.406441554906
11 3 6 0.418338371874
11 3 7 0.390974822726
11 3 8 0.386420578823
11 3 9 0.391879509571
11 4 1 0.355767394571
11 4 2 0.366690383887
11 4 3 0.397185301473
11 4 4 0.391924647755
11 4 5 0.375463773681
11 4 6 0.374802050978
11 4 7 0.379575473921
11 4 8 0.368458245327
11 4 9 0.39689489889
11 5 1 0.367611326251
11 5 2 0.35253573189
11 5 3 0.361417614072
11 5 4 0.342770748825
11 5 5 0.341870469628
11 5 6 0.338796458633
11 5 7 0.337791597845
11 5 8 0.342215396202
11 5 9 0.339768578811
11 6 1 0.353985614899
11 6 2 0.335176906212
11 6 3 0.329253290438
11 6 4 0.322316468562
11 6 5 0.321759965606
11 6 6 0.323330863398
11 6 7 0.322314389419
11 6 8 0.328893293296
11 6 9 0.323399747393
11 7 1 0.344851822303
11 7 2 0.327714258817
11 7 3 0.327844463174
11 7 4 0.323794132558
11 7 5 0.325961221254
11 7 6 0.322902550661
11 7 7 0.31712629639
11 7 8 0.321085214854
11 7 9 0.318748463587
11 8 1 0.34770644712
11 8 2 0.346843868907
11 8 3 0.336467431525
11 8 4 0.321856580473
11 8 5 0.321569561067
11 8 6 0.331138393317
11 8 7 0.334708916344
11 8 8 0.338868412669
11 8 9 0.318957984233
11 9 1 0.356959164724
11 9 2 0.322478325962
11 9 3 0.316726157406
11 9 4 0.314370430404
11 9 5 0.32266814842
11 9 6 0.316220133361
11 9 7 0.327396243396
11 9 8 0.3237726377
11 9 9 0.31533355998
12 1 1 0.466719860304
12 1 2 0.485585166988
12 1 3 0.515211391947
12 1 4 0.475324573349
12 1 5 0.531539854584
12 1 6 0.468735658776
12 1 7 0.511984992893
12 1 8 0.533002717609
12 1 9 0.529651976829
12 2 1 0.411775511565
12 2 2 0.433828287683
12 2 3 0.452088520442
12 2 4 0.436449075317
12 2 5 0.414173985346
12 2 6 0.419284411709
12 2 7 0.424402510654
12 2 8 0.427584717474
12 2 9 0.427440937859
12 3 1 0.460814362734
12 3 2 0.368116230662
12 3 3 0.376431512377
12 3 4 0.392969399456
12 3 5 0.437517299807
12 3 6 0.397763242462
12 3 7 0.399154677861
12 3 8 0.396891725902
12 3 9 0.404176713991
12 4 1 0.466795040699
12 4 2 0.401332302221
12 4 3 0.356110657006
12 4 4 0.388337677034
12 4 5 0.394023660421
12 4 6 0.367928491789
12 4 7 0.383163192942
12 4 8 0.382788122402
12 4 9 0.385294484324
12 5 1 0.352095622073
12 5 2 0.352923525049
12 5 3 0.340273133402
12 5 4 0.353970615432
12 5 5 0.341159457404
12 5 6 0.341856596304
12 5 7 0.340435075857
12 5 8 0.342149370587
12 5 9 0.346169805314
12 6 1 0.339228698814
12 6 2 0.347217965712
12 6 3 0.329029630423
12 6 4 0.321224264137
12 6 5 0.322025612417
12 6 6 0.325811920972
12 6 7 0.325679869497
12 6 8 0.3248775241
12 6 9 0.324410042536
12 7 1 0.342880437631
12 7 2 0.328883490026
12 7 3 0.333568567706
12 7 4 0.319966959437
12 7 5 0.318629503893
12 7 6 0.319108187578
12 7 7 0.319433544364
12 7 8 0.319975423418
12 7 9 0.321226429497
12 8 1 0.342243890165
12 8 2 0.348454923869
12 8 3 0.333147350917
12 8 4 0.316992160644
12 8 5 0.31867765646
12 8 6 0.329834040307
12 8 7 0.328285276357
12 8 8 0.319483883124
12 8 9 0.316143135856
12 9 1 0.324680570324
12 9 2 0.339273288815
12 9 3 0.329347456176
12 9 4 0.330176680487
12 9 5 0.31633193067
12 9 6 0.316364470531
12 9 7 0.313767720171
12 9 8 0.314102366628
12 9 9 0.314951416949
13 1 1 0.455066057045
13 1 2 0.471786633839
13 1 3 0.48316523549
13 1 4 0.558114231128
13 1 5 0.529898075287
13 1 6 0.535909881984
13 1 7 0.557521209529
13 1 8 0.503799060643
13 1 9 0.553794995848
13 2 1 0.388143197941
13 2 2 0.446790152691
13 2 3 0.406910249219
13 2 4 0.405472145526
13 2 5 0.431381860944
13 2 6 0.420675201662
13 2 7 0.432536869552
13 2 8 0.425379183299
13 2 9 0.432414117328
13 3 1 0.385807638957
13 3 2 0.402000948562
13 3 3 0.373549368083
13 3 4 0.412369522308
13 3 5 0.451412288827
13 3 6 0.42501604848
13 3 7 0.394512808166
13 3 8 0.39667370527
13 3 9 0.392055854222
13 4 1 0.389207727977
13 4 2 0.3931368473
13 4 3 0.374214067507
13 4 4 0.385305523817
13 4 5 0.376713133069
13 4 6 0.372994549016
13 4 7 0.380832227881
13 4 8 0.386744233532
13 4 9 0.370951830573
13 5 1 0.362965285122
13 5 2 0.374150391357
13 5 3 0.339458179928
13 5 4 0.340521837453
13 5 5 0.356047057194
13 5 6 0.343024142469
13 5 7 0.340158401273
13 5 8 0.338355090839
13 5 9 0.342245453142
13 6 1 0.360576213909
13 6 2 0.330620049075
13 6 3 0.323908323611
13 6 4 0.328398701619
13 6 5 0.320846552731
13 6 6 0.321147862708
13 6 7 0.320752756552
13 6 8 0.328019910532
13 6 9 0.328939439236
13 7 1 0.334483934126
13 7 2 0.326849512573
13 7 3 0.318942766195
13 7 4 0.319971112392
13 7 5 0.324417803722
13 7 6 0.319613943396
13 7 7 0.319026520621
13 7 8 0.317614914951
13 7 9 0.317265350914
13 8 1 0.34672332545
13 8 2 0.344594446855
13 8 3 0.341387876247
13 8 4 0.336572931243
13 8 5 0.317397699635
13 8 6 0.333660744525
13 8 7 0.317878433377
13 8 8 0.33821244452
13 8 9 0.323230561191
13 9 1 0.347076702575
13 9 2 0.332423640446
13 9 3 0.313693835875
13 9 4 0.327641174747
13 9 5 0.315650015076
13 9 6 0.319211955813
13 9 7 0.314436615167
13 9 8 0.317942196297
13 9 9 0.328218843504
14 1 1 0.500726360059
14 1 2 0.435682746493
14 1 3 0.479549239194
14 1 4 0.474165377273
14 1 5 0.49626636462
14 1 6 0.49958529025
14 1 7 0.504955422874
14 1 8 0.531233542329
14 1 9 0.50504983284
14 2 1 0.420178864398
14 2 2 0.417729657016
14 2 3 0.402723577541
14 2 4 0.398301865664
14 2 5 0.416759709916
14 2 6 0.40643846294
14 2 7 0.462535574
14 2 8 0.445065318173
14 2 9 0.447692802239
14 3 1 0.375345215287
14 3 2 0.408436728241
14 3 3 0.386622838361
14 3 4 0.377950109981
14 3 5 0.392410687352
14 3 6 0.388056266525
14 3 7 0.415479966431
14 3 8 0.393219554738
14 3 9 0.392659534338
14 4 1 0.384420831038
14 4 2 0.388681415548
14 4 3 0.383793441947
14 4 4 0.376068418359
14 4 5 0.388452965275
14 4 6 0.383051813584
14 4 7 0.368436722578
14 4 8 0.387824421289
14 4 9 0.362669207297
14 5 1 0.354881583071
14 5 2 0.343594663708
14 5 3 0.343298933405
14 5 4 0.342316751159
14 5 5 0.3457865211
14 5 6 0.33957737356
14 5 7 0.346886284751
14 5 8 0.347088159714
14 5 9 0.339695691061
14 6 1 0.343587732535
14 6 2 0.329181444103
14 6 3 0.328678580364
14 6 4 0.325068237531
14 6 5 0.323088735544
14 6 6 0.319618792995
14 6 7 0.324068425841
14 6 8 0.321363895199
14 6 9 0.317070101113
14 7 1 0.332839110865
14 7 2 0.326054573252
14 7 3 0.32185863782
14 7 4 0.320521857461
14 7 5 0.320424206977
14 7 6 0.323388880046
14 7 7 0.319276292749
14 7 8 0.319013891254
14 7 9 0.315136612482
14 8 1 0.340944600943
14 8 2 0.340360333597
14 8 3 0.336068007437
14 8 4 0.332928958075
14 8 5 0.342985489433
14 8 6 0.31884661259
14 8 7 0.318096877727
14 8 8 0.315790621125
14 8 9 0.316490765824
14 9 1 0.344564652336
14 9 2 0.335279274104
14 9 3 0.323950508421
14 9 4 0.32259954393
14 9 5 0.313759845844
14 9 6 0.312785699546
14 9 7 0.331851222136
14 9 8 0.323217920092
14 9 9 0.309610904527
15 1 1 0.427788300297
15 1 2 0.486695619777
15 1 3 0.466451713578
15 1 4 0.467537691899
15 1 5 0.553225365606
15 1 6 0.571686869191
15 1 7 0.502868285577
15 1 8 0.503743665867
15 1 9 0.515501501492
15 2 1 0.382757072343
15 2 2 0.447593699092
15 2 3 0.417174230828
15 2 4 0.458464471273
15 2 5 0.450025437572
15 2 6 0.450940098551
15 2 7 0.426891456777
15 2 8 0.428919960847
15 2 9 0.476362036736
15 3 1 0.396701552724
15 3 2 0.448066020217
15 3 3 0.413420360283
15 3 4 0.404657683505
15 3 5 0.429262439342
15 3 6 0.414656443246
15 3 7 0.407745520822
15 3 8 0.386238513146
15 3 9 0.404595553888
15 4 1 0.366841374921
15 4 2 0.356196862232
15 4 3 0.358019320966
15 4 4 0.402107797065
15 4 5 0.395846689545
15 4 6 0.399073965961
15 4 7 0.373133985311
15 4 8 0.379970465506
15 4 9 0.389536988184
15 5 1 0.355325486316
15 5 2 0.353478602394
15 5 3 0.352829117967
15 5 4 0.345800973252
15 5 5 0.35522529778
15 5 6 0.351635045681
15 5 7 0.334373747396
15 5 8 0.345771943005
15 5 9 0.332669924624
15 6 1 0.352857727476
15 6 2 0.327501134187
15 6 3 0.330420999332
15 6 4 0.326116974271
15 6 5 0.319088553154
15 6 6 0.323027930212
15 6 7 0.318614974924
15 6 8 0.320321609261
15 6 9 0.318919461224
15 7 1 0.338218435538
15 7 2 0.324326075221
15 7 3 0.320457202893
15 7 4 0.323711060874
15 7 5 0.319305048738
15 7 6 0.317277039124
15 7 7 0.318297449821
15 7 8 0.316377444186
15 7 9 0.315168264017
15 8 1 0.339671833289
15 8 2 0.33909966062
15 8 3 0.320354555376
15 8 4 0.328501322645
15 8 5 0.317342681314
15 8 6 0.325764206664
15 8 7 0.31534422008
15 8 8 0.31855304059
15 8 9 0.317839230814
15 9 1 0.330811793769
15 9 2 0.337343258178
15 9 3 0.315364366635
15 9 4 0.323601753029
15 9 5 0.330886693928
15 9 6 0.331577793873
15 9 7 0.311086247594
15 9 8 0.323726924692
15 9 9 0.30948653127
16 1 1 0.41153816478
16 1 2 0.44910648944
16 1 3 0.45645854245
16 1 4 0.473353539296
16 1 5 0.495282587277
16 1 6 0.545187798785
16 1 7 0.516062523034
16 1 8 0.525234180267
16 1 9 0.557280953109
16 2 1 0.428989558306
16 2 2 0.405298295188
16 2 3 0.422929890462
16 2 4 0.403460269197
16 2 5 0.42701701956
16 2 6 0.457952074204
16 2 7 0.442710108571
16 2 8 0.429491683312
16 2 9 0.425392016926
16 3 1 0.369072552013
16 3 2 0.384574859777
16 3 3 0.413750357665
16 3 4 0.404563067832
16 3 5 0.379884946697
16 3 6 0.403121507124
16 3 7 0.390840634718
16 3 8 0.405360396994
16 3 9 0.392656167707
16 4 1 0.393426676532
16 4 2 0.388256735492
16 4 3 0.360973455223
16 4 4 0.368124922509
16 4 5 0.382238611213
16 4 6 0.384902066153
16 4 7 0.359824252627
16 4 8 0.377516655997
16 4 9 0.359030341805
16 5 1 0.356751597188
16 5 2 0.352483571488
16 5 3 0.354886672798
16 5 4 0.35029407957
16 5 5 0.341330367028
16 5 6 0.344283105259
16 5 7 0.348713237842
16 5 8 0.347153050404
16 5 9 0.338557348594
16 6 1 0.346260838917
16 6 2 0.336412368377
16 6 3 0.33016308886
16 6 4 0.325586314297
16 6 5 0.322802777542
16 6 6 0.318663196928
16 6 7 0.321352127592
16 6 8 0.318084501554
16 6 9 0.323236545274
16 7 1 0.336500817539
16 7 2 0.324693523265
16 7 3 0.319478895333
16 7 4 0.319503118716
16 7 5 0.315297059824
16 7 6 0.315512653957
16 7 7 0.317950086445
16 7 8 0.319542033805
16 7 9 0.318214450653
16 8 1 0.337815701737
16 8 2 0.32884553386
16 8 3 0.337424990107
16 8 4 0.316127866514
16 8 5 0.339670448909
16 8 6 0.325392003691
16 8 7 0.314346449618
16 8 8 0.320674722731
16 8 9 0.316782907757
16 9 1 0.33687422734
16 9 2 0.331478830971
16 9 3 0.332590029116
16 9 4 0.32832455839
16 9 5 0.316749683845
16 9 6 0.317139512662
16 9 7 0.312966586335
16 9 8 0.324653276685
16 9 9 0.314193027192
17 1 1 0.426139923741
17 1 2 0.47783853906
17 1 3 0.504289126338
17 1 4 0.522515906527
17 1 5 0.480649641209
17 1 6 0.54123443861
17 1 7 0.542288509336
17 1 8 0.511614478721
17 1 9 0.526872543083
17 2 1 0.393483566633
17 2 2 0.400065388171
17 2 3 0.40291447951
17 2 4 0.416032334749
17 2 5 0.421429602638
17 2 6 0.42869789891
17 2 7 0.464469404484
17 2 8 0.416579115249
17 2 9 0.463272747917
17 3 1 0.390348051671
17 3 2 0.383167997971
17 3 3 0.401895012965
17 3 4 0.410213958278
17 3 5 0.387541766946
17 3 6 0.393128717843
17 3 7 0.402901181162
17 3 8 0.418694668965
17 3 9 0.412747015605
17 4 1 0.370397636585
17 4 2 0.365704914642
17 4 3 0.394154700874
